Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Camera,Scored.by,Date.scoring.was.completed,Video.date,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Ichor,365.648,Grooming,Social,Ghost,STATE,31981.550,32169.200,187.650,Not found,135711,139464,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Enoby,392.248,Grooming,Social,Frodo,STATE,32150.450,32169.100,18.650,Not found,139089,139462,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Ichor,365.648,Checkpoint,Not defined,Left off here,POINT,32169.200,32169.200,NA,Not found,139464,139464,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Enoby,392.248,Grooming,Social,Ichor,STATE,32182.700,32203.200,20.500,Not found,139734,140144,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Enoby,392.248,Grooming,Social,Frodo,STATE,32203.950,32206.800,2.850,Not found,140159,140216,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Enoby,392.248,Grooming,Social,Ichor,STATE,32210.750,32225.600,14.850,Not found,140295,140592,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Enoby,392.248,Grooming,Social,Ichor,STATE,32232.050,32275.350,43.300,Not found,140721,141587,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Vashu,457.95,Grooming,Social,Wrath,STATE,32259.250,32277.600,18.350,Not found,NA,141632,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Vashu,457.95,Checkpoint,Not defined,Start here,POINT,32259.250,32259.250,NA,Not found,141265,141265,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Enoby,392.248,Grooming,Social,Ichor,STATE,32316.650,32383.950,67.300,Not found,142413,143759,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Enoby,392.248,Grooming,Social,Ichor,STATE,32391.100,32401.150,10.050,Not found,143902,144103,,,,only ends because end of video
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Creep,1312.55,Checkpoint,Not defined,Left off here,POINT,32401.150,32401.150,NA,Not found,144103,144103,,,,
